證券名稱,簡稱,年月,市場風險溢酬,規模溢酬 (3因子),規模溢酬 (5因子),淨值市價比溢酬,益本比溢酬,動能因子,短期反轉因子,長期反轉因子,盈利能力因子,投資因子,無風險利率,市場投組,Date
Y8888,上市(不含金融),200001,0.137751,0.054921,0.118964,0.189967,0.05985,-0.29248,0.14621800000000001,0.080347,-0.028831000000000002,-0.010816,0.05,0.14191800000000002,2000-01-31
Y8888L,上市(不含金融),200001,0.122364,0.036962,0.090046,0.15099500000000002,0.04523,-0.219268,0.115535,0.075683,-0.018718,-0.009632,0.05,0.126531,2000-01-31
Y8888,上市(不含金融),200002,-0.025337000000000002,0.013574999999999999,0.02818,0.016309,0.017394,0.053308999999999995,0.013075000000000002,0.03,-0.022173,-0.028952,0.05,-0.02117,2000-02-29
Y8888L,上市(不含金融),200002,-0.029451,0.009078000000000001,0.023743,0.018305000000000002,0.016935,0.050427,0.015178,0.027913999999999998,-0.020015,-0.026787000000000002,0.05,-0.025284,2000-02-29
Y8888,上市(不含金融),200003,0.054476000000000004,-0.024281999999999998,-0.042579000000000006,-0.074297,-0.014129000000000001,0.060818000000000004,-0.010653999999999999,-0.091875,0.045063000000000006,-0.10154,0.05,0.058643,2000-03-31
Y8888L,上市(不含金融),200003,0.044958,-0.026685,-0.042853,-0.069648,-0.015774999999999997,0.056921,0.00015,-0.090089,0.045557999999999994,-0.093488,0.05,0.049124999999999995,2000-03-31
Y8888,上市(不含金融),200004,-0.106874,0.052874,0.035379,-0.08492699999999999,0.038415,0.07039100000000001,-0.062249,-0.043883,0.026188,-0.006753,0.05,-0.10270699999999999,2000-04-30
Y8888L,上市(不含金融),200004,-0.11850300000000001,0.057768,0.036587999999999996,-0.098797,0.040846,0.077347,-0.071325,-0.05037,0.033281,-0.008017,0.05,-0.11433600000000001,2000-04-30
Y8888,上市(不含金融),200005,-0.001498,-0.04293,-0.041268,0.003386,-0.019563999999999998,0.001421,-0.004878,0.003407,-0.017065999999999998,0.062538,0.05,0.0026690000000000004,2000-05-31
Y8888L,上市(不含金融),200005,-0.00538,-0.047958999999999995,-0.046614,0.0009760000000000001,-0.018393,0.004718,-0.006797999999999999,0.001183,-0.017554,0.0687,0.05,-0.001213,2000-05-31
Y8888,上市(不含金融),200006,-0.070598,0.005342,-0.002555,-0.032319,-0.0050929999999999994,0.026524000000000002,0.030115,-0.031389,0.034645,-0.03595,0.05,-0.06643099999999999,2000-06-30
Y8888L,上市(不含金融),200006,-0.076127,0.004789,-0.004236,-0.035468,-0.0050929999999999994,0.029852,0.027651,-0.033672,0.038811,-0.039471,0.05,-0.07196,2000-06-30
Y8888,上市(不含金融),200007,-0.046557,-0.041634000000000004,-0.0049819999999999994,0.050834000000000004,0.11432600000000001,-0.041097999999999996,0.030382,0.049461000000000005,0.063738,0.014523999999999999,0.05,-0.04239,2000-07-31
Y8888L,上市(不含金融),200007,-0.055163000000000004,-0.043112000000000004,-0.0049380000000000005,0.055233,0.113961,-0.047464000000000006,0.02939,0.04944899999999999,0.066743,0.010799000000000001,0.05,-0.050996,2000-07-31
Y8888,上市(不含金融),200008,-0.054794999999999996,0.0011790000000000001,-0.084556,-0.20860199999999998,-0.112568,0.14438700000000002,0.07135,-0.151395,0.067544,-0.023748000000000002,0.05,-0.050628,2000-08-31
Y8888L,上市(不含金融),200008,-0.06692000000000001,0.0040550000000000004,-0.09626099999999999,-0.247012,-0.118108,0.164101,0.07234499999999999,-0.181369,0.083217,-0.027164999999999998,0.05,-0.062753,2000-08-31
Y8888,上市(不含金融),200009,-0.208514,0.008718,0.046001,0.020015,0.087827,-0.045625,0.048407,0.062542,0.057481,0.006175000000000001,0.049,-0.204431,2000-09-30
Y8888L,上市(不含金融),200009,-0.243185,0.011566,0.056781,0.023826,0.102164,-0.048150000000000005,0.054523999999999996,0.07618,0.084909,0.003834,0.049,-0.239102,2000-09-30
Y8888,上市(不含金融),200010,-0.114238,-0.022677999999999997,0.0041789999999999996,0.053068,0.054963,-0.066276,-0.035477,0.0208,0.044199,0.025718,0.049,-0.11015499999999999,2000-10-31
Y8888L,上市(不含金融),200010,-0.13293,-0.023656999999999997,0.007411,0.058193,0.062803,-0.07388,-0.041191000000000005,0.023405,0.056232,0.032719,0.049,-0.12884700000000002,2000-10-31
Y8888,上市(不含金融),200011,-0.052262,-0.004531,-0.044649,-0.091867,-0.0018709999999999998,0.130974,-0.028949,-0.025212,0.011477999999999999,-0.009089,0.05,-0.048095,2000-11-30
Y8888L,上市(不含金融),200011,-0.060048000000000004,-0.007128,-0.053682,-0.114642,-0.002309,0.156507,-0.03505,-0.030671,0.0246,-0.013709,0.05,-0.055881,2000-11-30
Y8888,上市(不含金融),200012,-0.112312,0.009535,0.072223,0.127151,0.12828,-0.010657000000000002,0.010468,0.059732,0.014767999999999998,-0.021501000000000003,0.05,-0.108145,2000-12-31
Y8888L,上市(不含金融),200012,-0.12867800000000001,0.005104,0.07470399999999999,0.143947,0.133688,0.004214,-0.0007480000000000001,0.070432,0.014598999999999999,-0.022141,0.05,-0.124511,2000-12-31
Y8888,上市(不含金融),200101,0.264203,-0.044839000000000004,-0.064059,0.005991,-0.160056,-0.247445,0.24469000000000002,0.000957,-0.027239,0.0067079999999999996,0.05,0.26837,2001-01-31
Y8888L,上市(不含金融),200101,0.22232500000000002,-0.037629,-0.054263000000000006,0.003859,-0.1317,-0.187349,0.196285,-0.001802,-0.018346,0.007239,0.05,0.226492,2001-01-31
Y8888,上市(不含金融),200102,-0.040454,0.089688,0.12717599999999998,0.09531200000000001,0.061538,-0.056860999999999995,-0.045889,0.096461,-0.035491999999999996,0.081461,0.048,-0.036454,2001-02-28
Y8888L,上市(不含金融),200102,-0.047708,0.084082,0.119106,0.086459,0.065039,-0.040104,-0.035144,0.087468,-0.026782,0.07653,0.048,-0.043708,2001-02-28
Y8888,上市(不含金融),200103,0.031147,0.10393599999999999,0.043306,-0.156723,-0.025563,-0.011234,-0.068939,-0.090394,0.029127,0.01719,0.04650000000000001,0.035022000000000005,2001-03-31
Y8888L,上市(不含金融),200103,0.024147,0.09185600000000001,0.0325,-0.153179,-0.025616,0.003154,-0.04966,-0.09692600000000001,0.037308,0.01002,0.04650000000000001,0.028022000000000002,2001-03-31
Y8888,上市(不含金融),200104,-0.07329100000000001,0.003,-0.019836,-0.067857,-0.025148,0.07600699999999999,-0.021164000000000002,-0.038115,0.044638,-0.026606,0.043,-0.06970799999999999,2001-04-30
Y8888L,上市(不含金融),200104,-0.079161,-0.00373,-0.028508,-0.074741,-0.024641000000000003,0.088109,-0.025419,-0.044474,0.052263000000000004,-0.031521,0.043,-0.075578,2001-04-30
Y8888,上市(不含金融),200105,-0.062259,-0.021461,-0.036299,-0.064032,0.003649,0.058223000000000004,-0.063579,-0.084246,0.068206,-0.049486,0.0405,-0.058884,2001-05-31
Y8888L,上市(不含金融),200105,-0.068693,-0.020558,-0.040519999999999994,-0.081538,0.00486,0.072009,-0.07355400000000001,-0.10471399999999999,0.079436,-0.054737,0.0405,-0.065318,2001-05-31
Y8888,上市(不含金融),200106,-0.040072,-0.001227,-0.012132,-0.020286,0.008242000000000001,0.0015249999999999999,0.022301,-0.018009999999999998,0.045365,-0.014969,0.0405,-0.036697,2001-06-30
Y8888L,上市(不含金融),200106,-0.044774,-0.005575,-0.016481,-0.019797,0.009365,0.0031130000000000003,0.021273,-0.018688,0.049991,-0.017782,0.0405,-0.041399,2001-06-30
Y8888,上市(不含金融),200107,-0.086013,-0.021278000000000002,-0.01474,-0.02629,-0.083404,0.098299,-0.023347000000000003,-0.036361,0.095037,-0.021093999999999998,0.0385,-0.082805,2001-07-31
Y8888L,上市(不含金融),200107,-0.099038,-0.024674,-0.016164,-0.027507,-0.097008,0.115959,-0.028077,-0.041481000000000004,0.109706,-0.021745,0.0385,-0.09583,2001-07-31
Y8888,上市(不含金融),200108,-0.007604,0.014803,0.044573,0.237809,0.061418999999999994,-0.12690099999999999,0.075328,0.181341,-0.17354299999999998,0.181635,0.036000000000000004,-0.004604,2001-08-31
Y8888L,上市(不含金融),200108,-0.018428,0.009051,0.037501,0.211158,0.066786,-0.10637600000000001,0.062036,0.149543,-0.148418,0.158079,0.036000000000000004,-0.015427999999999999,2001-08-31
Y8888,上市(不含金融),200109,-0.208458,0.025274,0.03893,0.013288,-0.017616,0.098491,-0.001118,-0.017087,0.04878999999999999,0.035339999999999996,0.031,-0.20587499999999997,2001-09-30
Y8888L,上市(不含金融),200109,-0.24166,0.02955,0.046501,0.016538,-0.023605,0.126714,0.0021,-0.019729,0.063253,0.041282,0.031,-0.23907699999999998,2001-09-30
Y8888,上市(不含金融),200110,0.075903,-0.051712,-0.075228,-0.130342,-0.013861000000000002,0.03535,0.04391200000000001,-0.105336,0.100533,-0.10169600000000001,0.027999999999999997,0.078236,2001-10-31
Y8888L,上市(不含金融),200110,0.065856,-0.052237,-0.075539,-0.130523,-0.012867,0.043407999999999995,0.033813,-0.105989,0.10167999999999999,-0.095671,0.027999999999999997,0.068189,2001-10-31
Y8888,上市(不含金融),200111,0.15126799999999999,-0.023867,-0.058655,-0.176261,-0.035264000000000004,-0.060297,-0.01921,-0.079297,0.121679,-0.164361,0.0245,0.15331,2001-11-30
Y8888L,上市(不含金融),200111,0.13172499999999998,-0.030476,-0.06390900000000001,-0.16653099999999998,-0.040704000000000004,-0.02625,-0.027805,-0.08522,0.110468,-0.148491,0.0245,0.133767,2001-11-30
Y8888,上市(不含金融),200112,0.244252,0.030562999999999996,0.025196999999999997,0.008359,0.092343,-0.19945900000000003,-0.155971,0.103804,-0.03025,-0.033719,0.0245,0.246294,2001-12-31
Y8888L,上市(不含金融),200112,0.209493,0.016311,0.010373,0.00468,0.056011,-0.134409,-0.10736000000000001,0.07734200000000001,-0.023926,-0.025581999999999997,0.0245,0.211535,2001-12-31
Y8888,上市(不含金融),200201,0.061379,0.060759,0.0731,0.106142,0.039257,-0.05683,-0.08230499999999999,0.132467,-0.076462,0.067257,0.023,0.063296,2002-01-31
Y8888L,上市(不含金融),200201,0.052003,0.041391,0.052022000000000006,0.07964299999999999,0.03459,-0.033367,-0.061598,0.09696500000000001,-0.047933,0.048526999999999994,0.023,0.05392,2002-01-31
Y8888,上市(不含金融),200202,-0.031301,0.013956999999999999,0.009427,-0.020659,0.0020239999999999998,-0.009862,-0.005173,-0.042042,-0.009438,0.006807,0.023,-0.029384,2002-02-28
Y8888L,上市(不含金融),200202,-0.034609,0.0077610000000000005,0.002624,-0.026230000000000003,0.002973,-0.002562,0.002497,-0.051044,-0.001091,0.002883,0.023,-0.032692,2002-02-28
Y8888,上市(不含金融),200203,0.089401,0.0719,0.137268,0.324226,0.077538,-0.157358,0.094501,0.288395,-0.190936,0.145727,0.023,0.091318,2002-03-31
Y8888L,上市(不含金融),200203,0.076546,0.053419999999999995,0.10006,0.240836,0.053605,-0.10878299999999999,0.08240399999999999,0.203673,-0.13764300000000002,0.100697,0.023,0.078463,2002-03-31
Y8888,上市(不含金融),200204,-0.034458,0.057969999999999994,0.086646,0.152723,0.04506,-0.172744,-0.036877,0.13600099999999998,-0.096835,0.115511,0.0235,-0.0325,2002-04-30
Y8888L,上市(不含金融),200204,-0.039837,0.044839000000000004,0.06932100000000001,0.130099,0.037416,-0.148836,-0.02619,0.116343,-0.08569399999999999,0.105884,0.0235,-0.037879,2002-04-30
Y8888,上市(不含金融),200205,-0.066897,-0.033500999999999996,-0.023064,-0.029705,0.0005639999999999999,0.065387,0.013286,-0.10659700000000001,0.106796,-0.048492,0.0235,-0.064939,2002-05-31
Y8888L,上市(不含金融),200205,-0.07574399999999999,-0.044043,-0.037311000000000004,-0.050396,-0.011112,0.09330999999999999,0.036457,-0.136332,0.13278399999999999,-0.062432999999999995,0.0235,-0.07378599999999999,2002-05-31
Y8888,上市(不含金融),200206,-0.107069,0.017662999999999998,0.039684,0.08346500000000001,0.026174,-0.012301,-0.072107,0.046632,-0.017394,0.042691999999999994,0.023,-0.105152,2002-06-30
Y8888L,上市(不含金融),200206,-0.11807000000000001,0.014034999999999999,0.03849,0.090969,0.026448999999999997,-0.015508,-0.07950700000000001,0.046283000000000005,-0.013545,0.0461,0.023,-0.11615299999999999,2002-06-30
Y8888,上市(不含金融),200207,-0.030959,0.011431,0.009466,0.00444,0.065022,0.076527,-0.018202,0.02147,-0.025429,0.01788,0.021,-0.029209,2002-07-31
Y8888L,上市(不含金融),200207,-0.044295,0.011458999999999999,0.010669999999999999,0.01127,0.077546,0.072306,-0.016271,0.022126999999999997,-0.025905,0.022324999999999998,0.021,-0.042545,2002-07-31
Y8888,上市(不含金融),200208,-0.038643000000000004,0.014327000000000001,-0.003598,-0.096176,-0.014438,-0.002875,-0.017727,-0.068256,0.062473,-0.034671,0.021,-0.036892999999999995,2002-08-31
Y8888L,上市(不含金融),200208,-0.042854,0.010492999999999999,-0.008381999999999999,-0.102685,-0.013258,-0.002077,-0.020806,-0.07757399999999999,0.070806,-0.038727,0.021,-0.041104,2002-08-31
Y8888,上市(不含金融),200209,-0.124873,0.01164,0.009688,-0.066149,0.08238899999999999,-0.061649,-0.046861,-0.060894000000000004,0.10662699999999999,-0.056268000000000006,0.021,-0.12312300000000001,2002-09-30
Y8888L,上市(不含金融),200209,-0.14039,0.012219,0.008729,-0.08169,0.090861,-0.077476,-0.057246,-0.078032,0.13417400000000002,-0.06776399999999999,0.021,-0.13864,2002-09-30
Y8888,上市(不含金融),200210,0.102364,-0.077201,-0.058612000000000004,0.089101,-0.025145,0.049173,0.095817,0.027471000000000002,-0.050567,0.041468,0.021,0.104114,2002-10-31
Y8888L,上市(不含金融),200210,0.091563,-0.068426,-0.053373,0.076712,-0.027128,0.041886,0.08744500000000001,0.024649,-0.041483,0.036135,0.021,0.09331300000000001,2002-10-31
Y8888,上市(不含金融),200211,0.022786,0.009378,0.025778,0.059881000000000004,-0.014941,-0.021762,0.019614,0.057111999999999996,-0.001188,-0.011583000000000001,0.018500000000000003,0.024328,2002-11-30
Y8888L,上市(不含金融),200211,0.018953,0.00621,0.021141,0.052703,-0.013568,-0.022291,0.017025,0.043732,0.003936,-0.013584,0.018500000000000003,0.020495,2002-11-30
Y8888,上市(不含金融),200212,-0.063312,0.001043,0.027297,0.108898,0.03898,0.051340000000000004,-0.001103,0.037614999999999996,0.002099,0.028163999999999998,0.018500000000000003,-0.06177,2002-12-31
Y8888L,上市(不含金融),200212,-0.072146,0.000344,0.025913,0.106639,0.039576,0.051918,-0.0062180000000000004,0.033753000000000005,0.00715,0.031048,0.018500000000000003,-0.070604,2002-12-31
Y8888,上市(不含金融),200301,0.11549,-0.002113,0.048727,0.300659,0.027191999999999997,0.097243,-0.047831,0.347216,-0.178615,0.16813199999999998,0.0155,0.116782,2003-01-31
Y8888L,上市(不含金融),200301,0.10173199999999999,-0.007665999999999999,0.033715999999999996,0.240586,0.022812000000000002,0.068936,-0.041299,0.258142,-0.133035,0.129573,0.0155,0.103024,2003-01-31
Y8888,上市(不含金融),200302,-0.10412800000000001,0.0058579999999999995,-0.008289999999999999,-0.083783,0.014544,-0.03056,0.111373,-0.08744999999999999,0.041679,-0.037369,0.0155,-0.102836,2003-02-28
Y8888L,上市(不含金融),200302,-0.11257400000000001,0.004091,-0.012891999999999999,-0.100265,0.0155,-0.036705999999999996,0.131489,-0.106578,0.052083000000000004,-0.046726000000000004,0.0155,-0.11128199999999999,2003-02-28
Y8888,上市(不含金融),200303,-0.022882,-0.011403000000000002,-0.021593,-0.072323,0.010386,-0.012271,-0.017377,-0.066535,0.075222,-0.040642,0.0155,-0.021589999999999998,2003-03-31
Y8888L,上市(不含金融),200303,-0.026504,-0.012937,-0.024404,-0.078084,0.009389,-0.014113,-0.015703,-0.071564,0.080786,-0.042657,0.0155,-0.025212,2003-03-31
Y8888,上市(不含金融),200304,-0.041184000000000005,-0.027320999999999998,-0.038783,-0.104869,-0.06381300000000001,-0.090708,-0.073545,-0.115802,0.118276,-0.066551,0.0155,-0.039892,2003-04-30
Y8888L,上市(不含金融),200304,-0.049322,-0.032307999999999996,-0.044212,-0.111927,-0.06352000000000001,-0.090711,-0.081993,-0.127875,0.134267,-0.073897,0.0155,-0.048029999999999996,2003-04-30
Y8888,上市(不含金融),200305,0.105803,0.007606000000000001,-0.00012200000000000001,0.002201,-0.027511,-0.026112000000000003,0.038851,0.017928,-0.059297,0.0053300000000000005,0.01525,0.107074,2003-05-31
Y8888L,上市(不含金融),200305,0.097159,0.009571,0.0007679999999999999,-0.007927,-0.024828000000000003,-0.020739,0.030293,0.001357,-0.044504999999999996,-0.004188,0.01525,0.09843,2003-05-31
Y8888,上市(不含金融),200306,0.078033,0.003434,0.017652,0.10269199999999999,-0.028454,-0.114384,0.017012,0.062380000000000005,-0.090017,0.050475000000000006,0.01525,0.079304,2003-06-30
Y8888L,上市(不含金融),200306,0.071298,0.002354,0.013503000000000001,0.084525,-0.025028,-0.09821099999999999,0.015125999999999999,0.053253,-0.073637,0.040117,0.01525,0.072569,2003-06-30
Y8888,上市(不含金融),200307,0.125183,-0.053984,-0.061177,-0.025331000000000003,0.011175999999999998,-0.036018,-0.007956,0.01496,0.023811,-0.043747,0.013999999999999999,0.12635,2003-07-31
Y8888L,上市(不含金融),200307,0.113314,-0.052862,-0.060434999999999996,-0.028055,0.007716,-0.026231,0.000667,0.00645,0.026533,-0.044382000000000005,0.013999999999999999,0.114481,2003-07-31
Y8888,上市(不含金融),200308,0.059492,-0.077374,-0.080763,-0.006456,-0.038563,-0.003255,-0.038902,-0.019196,-0.023231,-0.022553,0.013999999999999999,0.060659,2003-08-31
Y8888L,上市(不含金融),200308,0.052936,-0.079177,-0.083428,-0.010992,-0.038852000000000005,0.00105,-0.035013999999999997,-0.024139,-0.019133999999999998,-0.024487000000000002,0.013999999999999999,0.054103000000000005,2003-08-31
Y8888,上市(不含金融),200309,-0.01344,-0.0014249999999999998,0.001323,0.012014,0.015971,-0.021091000000000002,-0.034384,0.0044,-0.00269,-0.0028260000000000004,0.013999999999999999,-0.012273000000000001,2003-09-30
Y8888L,上市(不含金融),200309,-0.015068,-0.003954,-0.0015140000000000002,0.009427999999999999,0.015119,-0.019684,-0.034086,0.0027010000000000003,-0.00014000000000000001,-0.006389000000000001,0.013999999999999999,-0.013900999999999998,2003-09-30
Y8888,上市(不含金融),200310,0.05662,-0.016241000000000002,0.006071,0.110146,-0.01175,0.04324,-0.03169,0.07519,-0.072667,0.076334,0.013999999999999999,0.057787,2003-10-31
Y8888L,上市(不含金融),200310,0.051495,-0.015696,0.004109,0.097229,-0.013139000000000001,0.04276099999999999,-0.028323,0.06542500000000001,-0.063216,0.067358,0.013999999999999999,0.05266200000000001,2003-10-31
Y8888,上市(不含金融),200311,-0.043837,0.053771000000000006,0.051905,-0.025116,0.014555,-0.042766,0.016054,-0.016791,0.023271,-0.016735,0.013999999999999999,-0.04267000000000001,2003-11-30
Y8888L,上市(不含金融),200311,-0.046999000000000006,0.050560999999999995,0.048440000000000004,-0.027751,0.011984,-0.043987,0.018163,-0.020365,0.024883000000000002,-0.019506,0.013999999999999999,-0.045832,2003-11-30
Y8888,上市(不含金融),200312,0.016642999999999998,0.034946000000000005,0.037655,0.034943,-0.014991,0.060995999999999995,0.008576,0.004215,-0.017743,0.038756,0.013999999999999999,0.01781,2003-12-31
Y8888L,上市(不含金融),200312,0.014946999999999998,0.030966,0.033023,0.031804,-0.013711,0.055853,0.009492,0.002613,-0.015948,0.034799000000000004,0.013999999999999999,0.016114,2003-12-31
Y8888,上市(不含金融),200401,0.080786,0.027977,0.056002,0.150792,0.044315,0.02667,-0.000453,0.08528000000000001,-0.08456899999999999,0.090559,0.013999999999999999,0.081953,2004-01-31
Y8888L,上市(不含金融),200401,0.074265,0.020558,0.044831,0.126862,0.040018000000000005,0.020417,0.004421,0.070831,-0.070766,0.07216700000000001,0.013999999999999999,0.075432,2004-01-31
Y8888,上市(不含金融),200402,0.040672,0.018587,0.048358,0.103869,0.028381,-0.009027,-0.024655999999999997,-0.051992000000000003,-0.028183,0.037302,0.013999999999999999,0.041839,2004-02-29
Y8888L,上市(不含金融),200402,0.035854,0.01098,0.037656,0.091439,0.026801,-0.013552,-0.020760999999999998,-0.044283,-0.02321,0.031896,0.013999999999999999,0.037021,2004-02-29
Y8888,上市(不含金融),200403,-0.032149000000000004,-0.028892,-0.02889,0.010585,0.002265,0.05023,-0.016204,-0.011378999999999998,-0.006853000000000001,0.02421,0.013999999999999999,-0.030982,2004-03-31
Y8888L,上市(不含金融),200403,-0.035971,-0.033235,-0.033672,0.00738,0.003517,0.054333,-0.014956,-0.015774,-0.0039369999999999995,0.022028,0.013999999999999999,-0.034804,2004-03-31
Y8888,上市(不含金融),200404,-0.063579,-0.00832,-0.018526,-0.043153,0.017496,-0.024734,-0.003683,0.042654,0.034214,-0.037605,0.013999999999999999,-0.062412,2004-04-30
Y8888L,上市(不含金融),200404,-0.070213,-0.011348,-0.022686,-0.050526,0.018082,-0.032461000000000004,-0.000473,0.043973000000000005,0.0417,-0.045899999999999996,0.013999999999999999,-0.069046,2004-04-30
Y8888,上市(不含金融),200405,-0.028224,-0.0044009999999999995,0.0031530000000000004,0.022846,0.010832999999999999,0.02308,0.08502000000000001,-0.046639999999999994,0.0011409999999999999,0.010923,0.013999999999999999,-0.027057,2004-05-31
Y8888L,上市(不含金融),200405,-0.031767,-0.005795,0.0009379999999999999,0.014863,0.01278,0.023548,0.08474,-0.055917,0.006663,0.004326,0.013999999999999999,-0.030600000000000002,2004-05-31
Y8888,上市(不含金融),200406,-0.025160000000000002,-0.041131,-0.048555,-0.052011,0.036833,-0.042787,-0.034780000000000005,-0.10917400000000001,0.05548600000000001,-0.0026929999999999996,0.013999999999999999,-0.023993,2004-06-30
Y8888L,上市(不含金融),200406,-0.030067,-0.045243000000000005,-0.053526,-0.057286000000000004,0.037414,-0.044524999999999995,-0.038472,-0.12002700000000001,0.064384,-0.009288,0.013999999999999999,-0.028900000000000002,2004-06-30
Y8888,上市(不含金融),200407,-0.057812,-0.009961,-0.0032640000000000004,0.026930999999999997,0.044383,-0.016501,-0.059588,-0.040207,-0.004895,0.038723,0.013999999999999999,-0.056645,2004-07-31
Y8888L,上市(不含金融),200407,-0.063037,-0.011546,-0.004196,0.030174,0.04749,-0.018805000000000002,-0.068582,-0.04392,-0.0038529999999999997,0.04115,0.013999999999999999,-0.06187,2004-07-31
Y8888,上市(不含金融),200408,0.06840399999999999,-0.033169,-0.032134,-0.027146,-0.012874000000000002,0.025265,0.033292999999999996,-0.042736,0.043594,-0.045997,0.013999999999999999,0.069571,2004-08-31
Y8888L,上市(不含金融),200408,0.063624,-0.034231,-0.033782,-0.028012000000000002,-0.012978,0.023155000000000002,0.032473,-0.044596,0.043599,-0.044242,0.013999999999999999,0.064791,2004-08-31
Y8888,上市(不含金融),200409,0.005084,-0.014892,-0.004659,0.038244,0.033472,0.084861,-0.050595999999999995,-0.075252,-0.015706,0.0208,0.013999999999999999,0.006251,2004-09-30
Y8888L,上市(不含金融),200409,0.001562,-0.018226,-0.009471,0.032942,0.034686,0.088786,-0.058235,-0.079177,-0.009683,0.014603999999999999,0.013999999999999999,0.0027289999999999997,2004-09-30
Y8888,上市(不含金融),200410,-0.037625,-0.003277,-0.000104,0.009769,0.010477,-0.004069,0.032128000000000004,0.027009,0.019452,0.01572,0.01525,-0.036354000000000004,2004-10-31
Y8888L,上市(不含金融),200410,-0.040959,-0.006091,-0.002704,0.011141000000000002,0.01221,-0.001966,0.032126,0.027791,0.021589,0.015834,0.01525,-0.039688,2004-10-31
Y8888,上市(不含金融),200411,0.031509,-0.032793,-0.035240999999999995,-0.009268,0.011466,0.028295,0.014328,-0.030144,0.020146999999999998,0.003391,0.01525,0.032780000000000004,2004-11-30
Y8888L,上市(不含金融),200411,0.02878,-0.033803,-0.036337,-0.010041,0.011342000000000001,0.029964,0.014934000000000001,-0.03136,0.022389000000000003,0.0011790000000000001,0.01525,0.030051,2004-11-30
Y8888,上市(不含金融),200412,0.052009999999999994,0.014820999999999999,0.016843999999999998,0.02508,-0.019309,-0.013084,-0.001232,0.0030859999999999998,-0.028319,-0.012702999999999999,0.01525,0.053281,2004-12-31
Y8888L,上市(不含金融),200412,0.048912000000000004,0.011720999999999999,0.013496,0.022384,-0.017698000000000002,-0.010995,-0.003729,0.0007199999999999999,-0.022599,-0.013687,0.01525,0.050183,2004-12-31
Y8888,上市(不含金融),200501,-0.021865000000000002,-0.019749000000000003,-0.023578,-0.023683999999999997,-0.016883,0.010183,0.009555000000000001,0.001133,0.034426,-0.008886,0.01595,-0.020536,2005-01-31
Y8888L,上市(不含金融),200501,-0.023679000000000002,-0.022925,-0.027018,-0.024460000000000003,-0.015676000000000002,0.012047,0.00825,-5.7e-05,0.036604,-0.010901000000000001,0.01595,-0.02235,2005-01-31
Y8888,上市(不含金融),200502,0.039759,0.024488,0.018021,-0.054215,0.001321,-0.045948,0.020729,0.007245000000000001,0.049153,-0.04731,0.01595,0.04108799999999999,2005-02-28
Y8888L,上市(不含金融),200502,0.037558,0.021317,0.015253000000000001,-0.051553,-0.000362,-0.04128999999999999,0.017547,0.005638,0.047188,-0.044823,0.01595,0.038887,2005-02-28
Y8888,上市(不含金融),200503,-0.028361,0.018212,0.016389,-0.03686,0.03618,-0.010003999999999999,-0.045911999999999994,0.010233,0.061651,-0.036520000000000004,0.0169,-0.026953,2005-03-31
Y8888L,上市(不含金融),200503,-0.031002000000000002,0.015494,0.013384,-0.038848,0.03644,-0.007881,-0.04698,0.00865,0.066077,-0.038291,0.0169,-0.029594,2005-03-31
Y8888,上市(不含金融),200504,-0.028285,-0.031789,-0.038966,-0.028131,-0.012999,0.044714000000000004,-0.010795999999999998,-0.011085000000000001,0.033565,-0.030593,0.0169,-0.026876999999999998,2005-04-30
Y8888L,上市(不含金融),200504,-0.03109,-0.03445,-0.041947,-0.030642999999999997,-0.011328,0.049728,-0.01134,-0.012292,0.037406999999999996,-0.031552,0.0169,-0.029682,2005-04-30
Y8888,上市(不含金融),200505,0.033061,-0.025727000000000003,-0.03342,-0.019518999999999998,-0.047092999999999996,-0.019929,-0.010058000000000001,0.1003,0.01159,-0.028694,0.0169,0.034469,2005-05-31
Y8888L,上市(不含金融),200505,0.028847,-0.028106,-0.035756,-0.020353,-0.045395000000000005,-0.013113999999999999,-0.008773999999999999,0.097345,0.015527,-0.031815,0.0169,0.030255,2005-05-31
Y8888,上市(不含金融),200506,0.046310000000000004,0.025289000000000002,0.038707,0.068781,-0.013269999999999999,-0.055802,0.020941,8e-06,-0.043321,0.042733999999999994,0.0169,0.047717999999999997,2005-06-30
Y8888L,上市(不含金融),200506,0.043953,0.020155,0.03261,0.063127,-0.010559,-0.04865,0.020735999999999997,0.000177,-0.037709,0.039224,0.0169,0.045361000000000005,2005-06-30
Y8888,上市(不含金融),200507,0.02568,0.010827999999999999,-0.00856,-0.072308,-0.039057,0.05939,0.032908,0.046017,0.019077,-0.027665000000000002,0.0179,0.027172,2005-07-31
Y8888L,上市(不含金融),200507,0.0204,0.007538,-0.010938000000000002,-0.068948,-0.035037,0.05743,0.03558,0.041021999999999996,0.017846,-0.024954,0.0179,0.021892000000000002,2005-07-31
Y8888,上市(不含金融),200508,-0.033597999999999996,-0.038801999999999996,-0.04937299999999999,-0.040042999999999995,-0.0012920000000000002,0.056614000000000005,0.027193000000000002,-0.048339999999999994,0.040635000000000004,0.011931,0.0179,-0.032105999999999996,2005-08-31
Y8888L,上市(不含金融),200508,-0.037958,-0.047707,-0.059723,-0.043833000000000004,0.0006469999999999999,0.05795,0.02574,-0.055582,0.041639,0.015426,0.0179,-0.036466,2005-08-31
