id,date,sd,quantile,sign,trade,perd,chg,name,closing_price
255,2008/5/30,-0.039553,0.0315217,0,0,0,0,marketing_bull_lin,0
256,2008/6/30,-0.0319013,0.0293441,0,0,0,0,marketing_bull_lin,0
257,2008/7/31,-0.00546251,0.025151,0,0,0,0,marketing_bull_lin,0
258,2008/8/29,-0.0178333,0.0214824,0,0,0,0,marketing_bull_lin,0
259,2008/9/30,-0.200998,0.0148223,0,0,0,0,marketing_bull_lin,0
260,2008/10/31,-0.17847,0.0115797,0,0,0,0,marketing_bull_lin,0
261,2008/11/28,-0.228317,0.00682443,0,0,0,0,marketing_bull_lin,0
262,2008/12/31,-0.0617354,0.00524835,0,0,0,0,marketing_bull_lin,0
263,2009/1/30,-0.108436,0.0029493,0,0,0,0,marketing_bull_lin,0
264,2009/2/27,-0.0345328,0.00372294,0,0,0,0,marketing_bull_lin,0
265,2009/3/31,0.078555,0.00932087,1,1,0,0,marketing_bull_lin,0
266,2009/4/30,0.12875,0.0166173,1,1,1,1,marketing_bull_lin,0
267,2009/5/29,0.166002,0.0252287,1,1,1,0,marketing_bull_lin,0
268,2009/6/30,0.121281,0.0314107,1,1,1,0,marketing_bull_lin,0
269,2009/7/31,0.144563,0.0378835,1,1,1,0,marketing_bull_lin,0
270,2009/8/31,0.162939,0.043902,1,1,1,0,marketing_bull_lin,0
271,2009/9/30,0.164967,0.0465693,1,1,1,0,marketing_bull_lin,0
272,2009/10/30,0.0632997,0.0442199,1,1,1,0,marketing_bull_lin,0
273,2009/11/30,-0.00824561,0.0411002,0,0,1,0,marketing_bull_lin,0
274,2009/12/31,-0.0156455,0.0390947,0,0,1,0,marketing_bull_lin,0
275,2010/1/29,0.0928738,0.0427151,1,1,1,0,marketing_bull_lin,0
276,2010/2/26,0.0925714,0.0467108,1,1,1,0,marketing_bull_lin,0
277,2010/3/31,0.11337,0.0527726,1,1,1,0,marketing_bull_lin,0
278,2010/4/30,0.109803,0.0577824,1,1,1,0,marketing_bull_lin,0
279,2010/5/31,0.150514,0.0638246,1,1,1,0,marketing_bull_lin,0
280,2010/6/30,0.084424,0.0661531,1,1,1,0,marketing_bull_lin,0
281,2010/7/30,0.00686583,0.0662999,0,0,1,0,marketing_bull_lin,0
282,2010/8/31,-0.0392478,0.0666133,0,0,1,0,marketing_bull_lin,0
283,2010/9/30,-0.0226385,0.0657906,0,0,1,0,marketing_bull_lin,0
284,2010/10/29,-0.0565414,0.0633422,0,0,0,-1,marketing_bull_lin,0
285,2010/11/30,-0.0594988,0.0616026,0,0,0,0,marketing_bull_lin,0
286,2010/12/31,-0.0574593,0.061009,0,0,0,0,marketing_bull_lin,0
287,2011/1/31,-0.0320113,0.0625177,0,0,0,0,marketing_bull_lin,0
288,2011/2/28,-0.0220865,0.0635401,0,0,0,0,marketing_bull_lin,0
289,2011/3/31,-0.0136271,0.0651658,0,0,0,0,marketing_bull_lin,0
290,2011/4/29,-0.0209621,0.0656807,0,0,0,0,marketing_bull_lin,0
291,2011/5/31,-0.0143865,0.0662359,0,0,0,0,marketing_bull_lin,0
292,2011/6/30,-0.0167865,0.0665737,0,0,0,0,marketing_bull_lin,0
293,2011/7/29,-0.00243001,0.0666504,0,0,0,0,marketing_bull_lin,0
294,2011/8/31,-0.00743784,0.0668999,0,0,0,0,marketing_bull_lin,0
295,2011/9/30,-0.0506752,0.0678664,0,0,0,0,marketing_bull_lin,0
296,2011/10/31,-0.0743294,0.0683406,0,0,0,0,marketing_bull_lin,0
297,2011/11/30,-0.106158,0.0677823,0,0,0,0,marketing_bull_lin,0
298,2011/12/30,-0.0783578,0.0675974,0,0,0,0,marketing_bull_lin,0
299,2012/1/31,-0.0301033,0.0684517,0,0,0,0,marketing_bull_lin,0
300,2012/2/29,0.0123061,0.0694325,0,0,0,0,marketing_bull_lin,0
301,2012/3/30,0.0203044,0.067562,0,0,0,0,marketing_bull_lin,0
302,2012/4/30,0.00395363,0.0630909,0,0,0,0,marketing_bull_lin,0
303,2012/5/31,-0.00847753,0.0562247,0,0,0,0,marketing_bull_lin,0
304,2012/6/29,0.00542488,0.051878,0,0,0,0,marketing_bull_lin,0
305,2012/7/31,-0.0150656,0.0456528,0,0,0,0,marketing_bull_lin,0
306,2012/8/31,0.00570864,0.0385635,0,0,0,0,marketing_bull_lin,0
307,2012/9/28,0.000952657,0.030781,0,0,0,0,marketing_bull_lin,0
308,2012/10/31,0.0343034,0.0296079,1,1,0,0,marketing_bull_lin,0
309,2012/11/30,0.0193614,0.0304157,0,0,1,1,marketing_bull_lin,0
310,2012/12/31,0.024579,0.0315714,0,0,1,0,marketing_bull_lin,0
311,2013/1/31,0.00768953,0.028074,0,0,1,0,marketing_bull_lin,0
312,2013/2/28,0.0137095,0.0246814,0,0,0,-1,marketing_bull_lin,0
313,2013/3/29,0.00785765,0.0197366,0,0,0,0,marketing_bull_lin,0
314,2013/4/30,0.00158121,0.0145572,0,0,0,0,marketing_bull_lin,0
315,2013/5/31,0.00275732,0.00566533,0,0,0,0,marketing_bull_lin,0
316,2013/6/28,0.000407244,0.00123039,0,0,0,0,marketing_bull_lin,0
317,2013/7/31,0.00197067,0.00104844,1,1,0,0,marketing_bull_lin,0
318,2013/8/30,-0.0112388,0.00169557,0,0,1,1,marketing_bull_lin,0
319,2013/9/30,-0.0151803,0.00188834,0,0,1,0,marketing_bull_lin,0
320,2013/10/31,-0.0130591,0.00266514,0,0,1,0,marketing_bull_lin,0
321,2013/11/29,-0.0121306,0.00344382,0,0,0,-1,marketing_bull_lin,0
322,2013/12/31,-0.009411,0.00424053,0,0,0,0,marketing_bull_lin,0
323,2014/1/31,0.00750945,0.00529844,1,1,0,0,marketing_bull_lin,0
324,2014/2/28,-0.00540957,0.00572498,0,0,1,1,marketing_bull_lin,0
325,2014/3/31,-0.00370738,0.0060031,0,0,1,0,marketing_bull_lin,0
326,2014/4/30,-0.0177981,0.00607378,0,0,1,0,marketing_bull_lin,0
327,2014/5/30,0.00411034,0.00662184,0,0,0,-1,marketing_bull_lin,0
328,2014/6/30,0.00373781,0.00720926,0,0,0,0,marketing_bull_lin,0
329,2014/7/31,0.00353996,0.00740099,0,0,0,0,marketing_bull_lin,0
330,2014/8/29,0.00785166,0.00788674,0,0,0,0,marketing_bull_lin,0
331,2014/9/30,0.0148243,0.00930786,1,1,0,0,marketing_bull_lin,0
332,2014/10/31,0.0165446,0.0105833,1,1,1,1,marketing_bull_lin,0
333,2014/11/28,-0.0215615,0.00941811,0,0,1,0,marketing_bull_lin,0
334,2014/12/31,-0.0276383,0.00841611,0,0,1,0,marketing_bull_lin,0
335,2015/1/30,-0.031774,0.00842452,0,0,1,0,marketing_bull_lin,0
336,2015/2/27,-0.00615155,0.00786337,0,0,0,-1,marketing_bull_lin,0
337,2015/3/31,-0.0136696,0.00679509,0,0,0,0,marketing_bull_lin,0
338,2015/4/30,-0.00676185,0.00650411,0,0,0,0,marketing_bull_lin,0
339,2015/5/29,-0.00954786,0.00648343,0,0,0,0,marketing_bull_lin,0
340,2015/6/30,-0.000768085,0.0062892,0,0,0,0,marketing_bull_lin,0
341,2015/7/31,-0.0237271,0.00621221,0,0,0,0,marketing_bull_lin,0
342,2015/8/31,-0.0164932,0.00567932,0,0,0,0,marketing_bull_lin,0
343,2015/9/30,-0.0487534,0.00530727,0,0,0,0,marketing_bull_lin,0
344,2015/10/30,-0.0265886,0.00315858,0,0,0,0,marketing_bull_lin,0
345,2015/11/30,-0.0346775,0.00175036,0,0,0,0,marketing_bull_lin,0
346,2015/12/31,-0.0171298,0.000152204,0,0,0,0,marketing_bull_lin,0
347,2016/1/29,-0.0171693,-0.000621726,0,0,0,0,marketing_bull_lin,0
348,2016/2/29,0.0143346,-0.000590275,1,1,0,0,marketing_bull_lin,0
349,2016/3/31,0.0347021,0.000908788,1,1,1,1,marketing_bull_lin,0
350,2016/4/29,0.0519,0.00373931,1,1,1,0,marketing_bull_lin,0
351,2016/5/31,0.026845,0.00479288,1,1,1,0,marketing_bull_lin,0
352,2016/6/30,0.02916,0.00601701,1,1,1,0,marketing_bull_lin,0
353,2016/7/29,0.0162967,0.0065569,1,1,1,0,marketing_bull_lin,0
354,2016/8/31,0.0234771,0.00776835,1,1,1,0,marketing_bull_lin,0
355,2016/9/30,0.0249287,0.00909861,1,1,1,0,marketing_bull_lin,0
356,2016/10/31,0.0204119,0.0101553,1,1,1,0,marketing_bull_lin,0
357,2016/11/30,0.0129266,0.0108761,1,1,1,0,marketing_bull_lin,0
358,2016/12/30,0.00336839,0.0112095,0,0,1,0,marketing_bull_lin,0
359,2017/1/31,-0.00332557,0.0108894,0,0,1,0,marketing_bull_lin,0
360,2017/2/28,-0.0159481,0.0106672,0,0,1,0,marketing_bull_lin,0
361,2017/3/31,-0.00524133,0.0106283,0,0,0,-1,marketing_bull_lin,0
362,2017/4/28,0.0132852,0.011456,1,1,0,0,marketing_bull_lin,0
363,2017/5/31,0.0180527,0.011947,1,1,1,1,marketing_bull_lin,0
364,2017/6/30,0.0094055,0.0121282,0,0,1,0,marketing_bull_lin,0
365,2017/7/31,-0.0126663,0.0117296,0,0,1,0,marketing_bull_lin,0
366,2017/8/31,-0.00906897,0.0112634,0,0,1,0,marketing_bull_lin,0
367,2017/9/29,-0.00517082,0.0106328,0,0,0,-1,marketing_bull_lin,0
368,2017/10/31,0.0153996,0.0105879,1,1,0,0,marketing_bull_lin,0
369,2017/11/30,0.0277988,0.0120755,1,1,1,1,marketing_bull_lin,0
370,2017/12/29,0.022643,0.0133553,1,1,1,0,marketing_bull_lin,0
371,2018/1/31,-0.0069366,0.0136824,0,0,1,0,marketing_bull_lin,0
372,2018/2/28,0.00385119,0.0139349,0,0,1,0,marketing_bull_lin,0
373,2018/3/30,0.0104847,0.0145288,0,0,1,0,marketing_bull_lin,0
374,2018/4/30,0.0399437,0.016232,1,1,0,-1,marketing_bull_lin,0
375,2018/5/31,-0.00616916,0.0162972,0,0,1,1,marketing_bull_lin,0
376,2018/6/29,-0.0115156,0.0160764,0,0,1,0,marketing_bull_lin,0
377,2018/7/31,-0.0296912,0.0160346,0,0,1,0,marketing_bull_lin,0
378,2018/8/31,-0.00253575,0.0162919,0,0,0,-1,marketing_bull_lin,0
379,2018/9/28,-0.014347,0.0163646,0,0,0,0,marketing_bull_lin,0
380,2018/10/31,-0.00830313,0.0165576,0,0,0,0,marketing_bull_lin,0
381,2018/11/30,0.00728732,0.0170606,0,0,0,0,marketing_bull_lin,0
382,2018/12/31,0.0184094,0.017843,1,1,0,0,marketing_bull_lin,0
383,2019/1/31,0.0204108,0.0186645,1,1,1,1,marketing_bull_lin,0
384,2019/2/28,-0.00123577,0.0182649,0,0,1,0,marketing_bull_lin,0
385,2019/3/29,-0.00830179,0.0168912,0,0,1,0,marketing_bull_lin,0
386,2019/4/30,-0.0295948,0.0143009,0,0,1,0,marketing_bull_lin,0
387,2019/5/31,-0.028972,0.0130263,0,0,0,-1,marketing_bull_lin,0
1,2019/6/28,-0.0282505,0.0115583,0,0,0,0,marketing_bull_lin,10730.8
2,2019/7/31,-0.0276333,0.0106053,0,0,0,0,marketing_bull_lin,10823.8
3,2019/8/30,-0.00929408,0.00951818,0,0,0,0,marketing_bull_lin,10618
4,2019/9/30,-0.0126301,0.0082669,0,0,0,0,marketing_bull_lin,10829.7
5,2019/10/31,-0.00586893,0.0073425,0,0,0,0,marketing_bull_lin,11358.7
6,2019/11/29,-0.0274612,0.00639726,0,0,0,0,marketing_bull_lin,11489.6
7,2019/12/31,-0.0225204,0.00581996,0,0,0,0,marketing_bull_lin,11997.1
8,2020/1/31,-0.0252973,0.00540256,0,0,0,0,marketing_bull_lin,11495.1
9,2020/2/28,-0.0115056,0.00549032,0,0,0,0,marketing_bull_lin,11292.2
10,2020/3/31,-0.0107628,0.00535501,0,0,0,0,marketing_bull_lin,9708.06
11,2020/4/30,0.0974803,0.0111372,1,1,0,0,marketing_bull_lin,10992.1
12,2020/5/29,0.0686994,0.0138468,1,1,1,1,marketing_bull_lin,10942.2
193,2020/6/30,0.0142789,0.014063,1,1,1,0,marketing_bull_lin,11621.2
209,2020/7/31,-0.0657493,0.0143498,0,0,1,0,marketing_bull_lin,12664.8
225,2020/8/31,-0.0438437,0.013926,0,0,1,0,marketing_bull_lin,12795.5
73,2019/6/28,-0.027541,0.0122257,0,0,0,0,marketing_bull_lin_M1721,0
74,2019/7/31,-0.020672,0.0114178,0,0,0,0,marketing_bull_lin_M1721,0
75,2019/8/30,-0.00600766,0.0107967,0,0,0,0,marketing_bull_lin_M1721,0
76,2019/9/30,-0.0107831,0.0101062,0,0,0,0,marketing_bull_lin_M1721,0
77,2019/10/31,-0.00946755,0.00947698,0,0,0,0,marketing_bull_lin_M1721,0
78,2019/11/29,-0.0197888,0.00876504,0,0,0,0,marketing_bull_lin_M1721,0
79,2019/12/31,-0.0156073,0.00791467,0,0,0,0,marketing_bull_lin_M1721,0
80,2020/1/31,-0.0150596,0.00727031,0,0,0,0,marketing_bull_lin_M1721,0
81,2020/2/28,-0.0100737,0.00702512,0,0,0,0,marketing_bull_lin_M1721,0
82,2020/3/31,-0.0417124,0.00646672,0,0,0,0,marketing_bull_lin_M1721,0
83,2020/4/30,0.0443332,0.00784999,1,1,0,0,marketing_bull_lin_M1721,0
84,2020/5/29,0.0210068,0.00757678,1,1,1,1,marketing_bull_lin_M1721,0
199,2020/6/30,0.0231752,0.00805946,1,1,1,0,marketing_bull_lin_M1721,0
215,2020/7/31,-0.0314189,0.0083947,0,0,1,0,marketing_bull_lin_M1721,0
231,2020/8/31,-0.00941809,0.00865883,0,0,1,0,marketing_bull_lin_M1721,0
97,2019/6/28,-0.0440707,0.0508857,0,0,0,-1,marketing_bull_lin_M1722,0
98,2019/7/31,-0.0500647,0.0496813,0,0,0,0,marketing_bull_lin_M1722,0
99,2019/8/30,-0.0248462,0.0476348,0,0,0,0,marketing_bull_lin_M1722,0
100,2019/9/30,-0.0303977,0.0449583,0,0,0,0,marketing_bull_lin_M1722,0
101,2019/10/31,-0.021056,0.0348815,0,0,0,0,marketing_bull_lin_M1722,0
102,2019/11/29,-0.0610191,0.0328627,0,0,0,0,marketing_bull_lin_M1722,0
103,2019/12/31,-0.0510569,0.0316799,0,0,0,0,marketing_bull_lin_M1722,0
104,2020/1/31,-0.0480598,0.0318078,0,0,0,0,marketing_bull_lin_M1722,0
105,2020/2/28,-0.00927571,0.0324788,0,0,0,0,marketing_bull_lin_M1722,0
106,2020/3/31,0.108648,0.046264,1,1,0,0,marketing_bull_lin_M1722,0
107,2020/4/30,0.318608,0.0958949,1,1,1,1,marketing_bull_lin_M1722,0
108,2020/5/29,0.267931,0.1222,1,1,1,0,marketing_bull_lin_M1722,0
201,2020/6/30,0.052064,0.121146,0,0,1,0,marketing_bull_lin_M1722,0
217,2020/7/31,-0.147128,0.116766,0,0,1,0,marketing_bull_lin_M1722,0
233,2020/8/31,-0.131854,0.110788,0,0,1,0,marketing_bull_lin_M1722,0
121,2019/6/28,-0.0421343,0.0185584,0,0,0,0,marketing_bull_lin_M2325,0
122,2019/7/31,-0.041292,0.016874,0,0,0,0,marketing_bull_lin_M2325,0
123,2019/8/30,-0.0184572,0.0145978,0,0,0,0,marketing_bull_lin_M2325,0
124,2019/9/30,-0.0211473,0.0124465,0,0,0,0,marketing_bull_lin_M2325,0
125,2019/10/31,-0.0175855,0.0108761,0,0,0,0,marketing_bull_lin_M2325,0
126,2019/11/29,-0.0346689,0.00968808,0,0,0,0,marketing_bull_lin_M2325,0
127,2019/12/31,-0.0316979,0.0088636,0,0,0,0,marketing_bull_lin_M2325,0
128,2020/1/31,-0.0315081,0.00827853,0,0,0,0,marketing_bull_lin_M2325,0
129,2020/2/28,-0.0196112,0.00826898,0,0,0,0,marketing_bull_lin_M2325,0
130,2020/3/31,-0.0199642,0.007979,0,0,0,0,marketing_bull_lin_M2325,0
131,2020/4/30,0.0632655,0.01125,1,1,0,0,marketing_bull_lin_M2325,0
132,2020/5/29,0.0503547,0.0132709,1,1,1,1,marketing_bull_lin_M2325,0
203,2020/6/30,0.00960308,0.0134508,0,0,1,0,marketing_bull_lin_M2325,0
219,2020/7/31,-0.0390947,0.0138478,0,0,1,0,marketing_bull_lin_M2325,0
235,2020/8/31,-0.020256,0.0139899,0,0,1,0,marketing_bull_lin_M2325,0
145,2019/6/28,-0.044924,0.0330453,0,0,0,0,marketing_bull_lin_M2326,0
146,2019/7/31,-0.0425094,0.0306433,0,0,0,0,marketing_bull_lin_M2326,0
147,2019/8/30,-0.0176233,0.0274531,0,0,0,0,marketing_bull_lin_M2326,0
148,2019/9/30,-0.0230962,0.0246544,0,0,0,0,marketing_bull_lin_M2326,0
149,2019/10/31,-0.0123752,0.0225398,0,0,0,0,marketing_bull_lin_M2326,0
150,2019/11/29,-0.0416668,0.0211422,0,0,0,0,marketing_bull_lin_M2326,0
151,2019/12/31,-0.0329378,0.0192813,0,0,0,0,marketing_bull_lin_M2326,0
152,2020/1/31,-0.0375243,0.0180824,0,0,0,0,marketing_bull_lin_M2326,0
153,2020/2/28,-0.0210174,0.0173945,0,0,0,0,marketing_bull_lin_M2326,0
154,2020/3/31,-0.0221013,0.0169555,0,0,0,0,marketing_bull_lin_M2326,0
155,2020/4/30,0.118863,0.0251705,1,1,0,0,marketing_bull_lin_M2326,0
156,2020/5/29,0.082237,0.0282165,1,1,1,1,marketing_bull_lin_M2326,0
205,2020/6/30,0.0225188,0.028289,0,0,1,0,marketing_bull_lin_M2326,0
221,2020/7/31,-0.0650883,0.0291555,0,0,1,0,marketing_bull_lin_M2326,0
237,2020/8/31,-0.0303936,0.0290502,0,0,1,0,marketing_bull_lin_M2326,0
169,2019/6/28,-0.0463173,0.0161182,0,0,1,0,marketing_bull_lin_M2327,0
170,2019/7/31,-0.0464569,0.016021,0,0,0,-1,marketing_bull_lin_M2327,0
171,2019/8/30,-0.04201,0.0159058,0,0,0,0,marketing_bull_lin_M2327,0
172,2019/9/30,-0.0473443,0.0158938,0,0,0,0,marketing_bull_lin_M2327,0
173,2019/10/31,-0.0382376,0.0158991,0,0,0,0,marketing_bull_lin_M2327,0
174,2019/11/29,-0.0569409,0.0158267,0,0,0,0,marketing_bull_lin_M2327,0
175,2019/12/31,-0.0456481,0.0155503,0,0,0,0,marketing_bull_lin_M2327,0
176,2020/1/31,-0.0447679,0.014994,0,0,0,0,marketing_bull_lin_M2327,0
177,2020/2/28,-0.0187126,0.0143807,0,0,0,0,marketing_bull_lin_M2327,0
178,2020/3/31,0.0356428,0.0155537,1,1,0,0,marketing_bull_lin_M2327,0
179,2020/4/30,0.194204,0.0247273,1,1,1,1,marketing_bull_lin_M2327,0
180,2020/5/29,0.163835,0.0309751,1,1,1,0,marketing_bull_lin_M2327,0
207,2020/6/30,0.0389672,0.0315542,1,1,1,0,marketing_bull_lin_M2327,0
223,2020/7/31,-0.10956,0.0310424,0,0,1,0,marketing_bull_lin_M2327,0
239,2020/8/31,-0.107457,0.0294299,0,0,1,0,marketing_bull_lin_M2327,0
664,2007/9/28,0.0152136,0.0380791,0,0,0,0,marketing_bull_svr,0
665,2007/10/31,0.0359453,0.0390087,0,0,0,0,marketing_bull_svr,0
666,2007/11/30,0.00673792,0.0387796,0,0,0,0,marketing_bull_svr,0
667,2007/12/31,-0.0341334,0.0373904,0,0,0,0,marketing_bull_svr,0
668,2008/1/31,-0.105904,0.0346189,0,0,0,0,marketing_bull_svr,0
669,2008/2/29,-0.0485373,0.0316065,0,0,0,0,marketing_bull_svr,0
670,2008/3/31,-0.0720031,0.0292018,0,0,0,0,marketing_bull_svr,0
671,2008/4/30,-0.0272478,0.0286731,0,0,0,0,marketing_bull_svr,0
672,2008/5/30,-0.0238981,0.0266491,0,0,0,0,marketing_bull_svr,0
673,2008/6/30,-0.0157891,0.0247458,0,0,0,0,marketing_bull_svr,0
674,2008/7/31,0.0136911,0.0244307,0,0,0,0,marketing_bull_svr,0
675,2008/8/29,0.0126589,0.0257447,0,0,0,0,marketing_bull_svr,0
676,2008/9/30,-0.0821358,0.0256925,0,0,0,0,marketing_bull_svr,0
677,2008/10/31,-0.0856099,0.0250658,0,0,0,0,marketing_bull_svr,0
678,2008/11/28,-0.16109,0.0250771,0,0,0,0,marketing_bull_svr,0
679,2008/12/31,-0.0872535,0.0240412,0,0,0,0,marketing_bull_svr,0
680,2009/1/30,-0.115715,0.0222443,0,0,0,0,marketing_bull_svr,0
681,2009/2/27,-0.0444084,0.0193769,0,0,0,0,marketing_bull_svr,0
682,2009/3/31,0.0631122,0.0172013,1,1,0,0,marketing_bull_svr,0
683,2009/4/30,0.103604,0.017656,1,1,1,1,marketing_bull_svr,0
684,2009/5/29,0.136734,0.0233024,1,1,1,0,marketing_bull_svr,0
685,2009/6/30,0.0755375,0.0252512,1,1,1,0,marketing_bull_svr,0
686,2009/7/31,0.0818561,0.0296795,1,1,1,0,marketing_bull_svr,0
687,2009/8/31,0.0876414,0.0347853,1,1,1,0,marketing_bull_svr,0
688,2009/9/30,0.0980486,0.0416305,1,1,1,0,marketing_bull_svr,0
689,2009/10/30,0.0167407,0.0431257,0,0,1,0,marketing_bull_svr,0
690,2009/11/30,-0.0332478,0.0422203,0,0,1,0,marketing_bull_svr,0
691,2009/12/31,-0.0354497,0.0403082,0,0,1,0,marketing_bull_svr,0
692,2010/1/29,0.0672881,0.0430604,1,1,0,-1,marketing_bull_svr,0
693,2010/2/26,0.0733332,0.0475756,1,1,1,1,marketing_bull_svr,0
694,2010/3/31,0.0936567,0.0515385,1,1,1,0,marketing_bull_svr,0
695,2010/4/30,0.0993208,0.0549187,1,1,1,0,marketing_bull_svr,0
696,2010/5/31,0.136983,0.0618114,1,1,1,0,marketing_bull_svr,0
697,2010/6/30,0.0823832,0.0662168,1,1,1,0,marketing_bull_svr,0
698,2010/7/30,0.00891528,0.0680641,0,0,1,0,marketing_bull_svr,0
699,2010/8/31,-0.0312278,0.0683686,0,0,1,0,marketing_bull_svr,0
700,2010/9/30,-0.0192777,0.0691793,0,0,1,0,marketing_bull_svr,0
701,2010/10/29,-0.0511767,0.0687715,0,0,0,-1,marketing_bull_svr,0
702,2010/11/30,-0.0536205,0.0682494,0,0,0,0,marketing_bull_svr,0
703,2010/12/31,-0.0522353,0.0675421,0,0,0,0,marketing_bull_svr,0
704,2011/1/31,-0.0284421,0.0663805,0,0,0,0,marketing_bull_svr,0
705,2011/2/28,-0.0186168,0.0654671,0,0,0,0,marketing_bull_svr,0
706,2011/3/31,-0.00907309,0.0666783,0,0,0,0,marketing_bull_svr,0
707,2011/4/29,-0.0139429,0.0676964,0,0,0,0,marketing_bull_svr,0
708,2011/5/31,-0.0075233,0.0678269,0,0,0,0,marketing_bull_svr,0
709,2011/6/30,-0.00818696,0.068583,0,0,0,0,marketing_bull_svr,0
710,2011/7/29,0.00222396,0.0690123,0,0,0,0,marketing_bull_svr,0
711,2011/8/31,-0.00147491,0.0696099,0,0,0,0,marketing_bull_svr,0
712,2011/9/30,-0.044693,0.066747,0,0,0,0,marketing_bull_svr,0
713,2011/10/31,-0.0690101,0.0613197,0,0,0,0,marketing_bull_svr,0
714,2011/11/30,-0.104346,0.0532147,0,0,0,0,marketing_bull_svr,0
715,2011/12/30,-0.0803386,0.0486699,0,0,0,0,marketing_bull_svr,0
716,2012/1/31,-0.0355771,0.0439281,0,0,0,0,marketing_bull_svr,0
717,2012/2/29,0.00590588,0.0397669,0,0,0,0,marketing_bull_svr,0
718,2012/3/30,0.0163062,0.0351146,0,0,0,0,marketing_bull_svr,0
719,2012/4/30,0.00272109,0.0345719,0,0,0,0,marketing_bull_svr,0
720,2012/5/31,-0.00736654,0.0352521,0,0,0,0,marketing_bull_svr,0
721,2012/6/29,0.00597809,0.0364156,0,0,0,0,marketing_bull_svr,0
722,2012/7/31,-0.0149917,0.0326729,0,0,0,0,marketing_bull_svr,0
723,2012/8/31,0.00517415,0.0290838,0,0,0,0,marketing_bull_svr,0
724,2012/9/28,0.00128056,0.0236642,0,0,0,0,marketing_bull_svr,0
725,2012/10/31,0.0365796,0.0191534,1,1,0,0,marketing_bull_svr,0
726,2012/11/30,0.0224221,0.00928679,1,1,1,1,marketing_bull_svr,0
727,2012/12/31,0.0268685,0.00478961,1,1,1,0,marketing_bull_svr,0
728,2013/1/31,0.0127333,0.00499289,1,1,1,0,marketing_bull_svr,0
729,2013/2/28,0.0194362,0.00705124,1,1,1,0,marketing_bull_svr,0
730,2013/3/29,0.0152901,0.00851138,1,1,1,0,marketing_bull_svr,0
731,2013/4/30,0.011171,0.0102963,1,1,1,0,marketing_bull_svr,0
732,2013/5/31,0.0126437,0.0120653,1,1,1,0,marketing_bull_svr,0
733,2013/6/28,0.0100908,0.0135973,0,0,1,0,marketing_bull_svr,0
734,2013/7/31,0.0086173,0.0147612,0,0,1,0,marketing_bull_svr,0
735,2013/8/30,-0.00526563,0.0151523,0,0,1,0,marketing_bull_svr,0
736,2013/9/30,-0.00919942,0.0151483,0,0,0,-1,marketing_bull_svr,0
737,2013/10/31,-0.0101043,0.0152597,0,0,0,0,marketing_bull_svr,0
738,2013/11/29,-0.0102867,0.0151732,0,0,0,0,marketing_bull_svr,0
739,2013/12/31,-0.00787346,0.0151833,0,0,0,0,marketing_bull_svr,0
740,2014/1/31,0.000849754,0.0151297,0,0,0,0,marketing_bull_svr,0
741,2014/2/28,-0.00189301,0.0151143,0,0,0,0,marketing_bull_svr,0
742,2014/3/31,0.00110559,0.0160841,0,0,0,0,marketing_bull_svr,0
743,2014/4/30,-0.000850783,0.0166747,0,0,0,0,marketing_bull_svr,0
744,2014/5/30,0.0120892,0.0155321,0,0,0,0,marketing_bull_svr,0
745,2014/6/30,0.00958125,0.0139431,0,0,0,0,marketing_bull_svr,0
746,2014/7/31,0.00810149,0.0139188,0,0,0,0,marketing_bull_svr,0
747,2014/8/29,0.0095056,0.014051,0,0,0,0,marketing_bull_svr,0
748,2014/9/30,0.0135548,0.013911,0,0,0,0,marketing_bull_svr,0
749,2014/10/31,0.0115652,0.0142243,0,0,0,0,marketing_bull_svr,0
750,2014/11/28,-0.0180466,0.014252,0,0,0,0,marketing_bull_svr,0
751,2014/12/31,-0.0225519,0.0140023,0,0,0,0,marketing_bull_svr,0
752,2015/1/30,-0.0226644,0.0140544,0,0,0,0,marketing_bull_svr,0
753,2015/2/27,-0.0034342,0.0138198,0,0,0,0,marketing_bull_svr,0
754,2015/3/31,-0.00837152,0.0136217,0,0,0,0,marketing_bull_svr,0
755,2015/4/30,-0.00258756,0.0113991,0,0,0,0,marketing_bull_svr,0
756,2015/5/29,-0.00643911,0.0101321,0,0,0,0,marketing_bull_svr,0
757,2015/6/30,0.000507995,0.00861767,0,0,0,0,marketing_bull_svr,0
758,2015/7/31,-0.0382086,0.00814842,0,0,0,0,marketing_bull_svr,0
759,2015/8/31,-0.0333693,0.00686646,0,0,0,0,marketing_bull_svr,0
760,2015/9/30,-0.0663234,0.00672965,0,0,0,0,marketing_bull_svr,0
761,2015/10/30,-0.0309657,0.00553943,0,0,0,0,marketing_bull_svr,0
762,2015/11/30,-0.0354772,0.00417658,0,0,0,0,marketing_bull_svr,0
763,2015/12/31,-0.0191364,0.00304518,0,0,0,0,marketing_bull_svr,0
764,2016/1/29,-0.022915,0.00188789,0,0,0,0,marketing_bull_svr,0
765,2016/2/29,0.0105695,0.00267165,1,1,0,0,marketing_bull_svr,0
766,2016/3/31,0.0377258,0.00554264,1,1,1,1,marketing_bull_svr,0
767,2016/4/29,0.05984,0.01022,1,1,1,0,marketing_bull_svr,0
768,2016/5/31,0.0325928,0.0123173,1,1,1,0,marketing_bull_svr,0
769,2016/6/30,0.0290309,0.0140379,1,1,1,0,marketing_bull_svr,0
